mdl-(0,0,1)-215-EB03D1F4CFF0CA23	vertices = (vtx-A03-215-18-12)	Δ = 215	bI-odd = ()	bI-even = ([[2,2],[3,3]])	(1) : 24 x (irr-A3-4) + 14 x (irr-A3-6) + 2 x (irr-A3-10) + 2 x (irr-A3-15)
mdl-(0,0,1)-216-B8818360D4CE29E5	vertices = (vtx-A03-216-32-16)	Δ = 216	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 16 x (irr-A3-6) + 9 x (irr-A3-15)
mdl-(0,0,1)-216-6FB67B14DC16645F	vertices = (vtx-A03-216-18-12)	Δ = 216	bI-odd = ()	bI-even = ([[2,2],[3,3]])	(1) : 24 x (irr-A3-4) + 15 x (irr-A3-6) + 3 x (irr-A3-10) + 1 x (irr-A3-15)
mdl-(0,0,1)-217-DB311D44269A0FA6	vertices = (vtx-A03-217-18-12)	Δ = 217	bI-odd = ()	bI-even = ([[2,2],[3,3]])	(1) : 24 x (irr-A3-4) + 16 x (irr-A3-6) + 4 x (irr-A3-10)
mdl-(0,0,1)-217-4FF88C289C7830D9	vertices = (vtx-A03-217-32-16)	Δ = 217	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 17 x (irr-A3-6) + 1 x (irr-A3-10) + 8 x (irr-A3-15)
mdl-(0,0,1)-218-8D365A0B1F2B8B37	vertices = (vtx-A03-218-15-11)	Δ = 218	bI-odd = ([[3,1],[4,1]])	bI-even = ()	(1) : 39 x (irr-A3-4) + 7 x (irr-A3-6) + 1 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-218-468A2B279F886A22	vertices = (vtx-A03-218-32-16)	Δ = 218	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 18 x (irr-A3-6) + 2 x (irr-A3-10) + 7 x (irr-A3-15)
mdl-(0,0,1)-218-B031409B4F2282A6	vertices = (vtx-A03-218-21-13)	Δ = 218	bI-odd = ([[3,1],[5,2]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 13 x (irr-A3-6) + 5 x (irr-A3-15)
mdl-(0,0,1)-219-7EE30A7F6968D217	vertices = (vtx-A03-219-21-13)	Δ = 219	bI-odd = ([[3,1],[5,2]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 14 x (irr-A3-6) + 1 x (irr-A3-10) + 4 x (irr-A3-15)
mdl-(0,0,1)-219-0E25E12FFBD714E4	vertices = (vtx-A03-219-15-11)	Δ = 219	bI-odd = ([[3,1],[4,1]])	bI-even = ()	(1) : 39 x (irr-A3-4) + 8 x (irr-A3-6) + 1 x (irr-A3-10) + 1 x (irr-A3-20a)
mdl-(0,0,1)-219-4635491E60CA2AB4	vertices = (vtx-A03-219-32-16)	Δ = 219	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 19 x (irr-A3-6) + 3 x (irr-A3-10) + 6 x (irr-A3-15)
mdl-(0,0,1)-220-52E45D993E484209	vertices = (vtx-A03-220-32-16)	Δ = 220	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 20 x (irr-A3-6) + 4 x (irr-A3-10) + 5 x (irr-A3-15)
mdl-(0,0,1)-220-3EE049C558BA35C8	vertices = (vtx-A03-220-21-13)	Δ = 220	bI-odd = ([[3,1],[5,2]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 15 x (irr-A3-6) + 2 x (irr-A3-10) + 3 x (irr-A3-15)
mdl-(0,0,1)-221-B1837A5CA85879D6	vertices = (vtx-A03-221-21-13)	Δ = 221	bI-odd = ([[3,1],[5,2]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 16 x (irr-A3-6) + 3 x (irr-A3-10) + 2 x (irr-A3-15)
mdl-(0,0,1)-221-B3B0C09729B98B83	vertices = (vtx-A03-221-32-16)	Δ = 221	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 21 x (irr-A3-6) + 5 x (irr-A3-10) + 4 x (irr-A3-15)
mdl-(0,0,1)-222-EA583B0D9D5952F9	vertices = (vtx-A03-222-32-16)	Δ = 222	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 22 x (irr-A3-6) + 6 x (irr-A3-10) + 3 x (irr-A3-15)
mdl-(0,0,1)-222-171717BA96A804BD	vertices = (vtx-A03-222-21-13)	Δ = 222	bI-odd = ([[3,1],[5,2]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 17 x (irr-A3-6) + 4 x (irr-A3-10) + 1 x (irr-A3-15)
mdl-(0,0,1)-223-0473E84F22C1B6D5	vertices = (vtx-A03-223-55-21)	Δ = 223	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 1 x (irr-A3-6) + 8 x (irr-A3-15) + 5 x (irr-A3-20a)
mdl-(0,0,1)-223-3C8F405EF3DD753E	vertices = (vtx-A03-223-18-12)	Δ = 223	bI-odd = ()	bI-even = ([[2,2],[3,3]])	(1) : 35 x (irr-A3-4) + 8 x (irr-A3-6) + 2 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-223-611D688D69FCC69E	vertices = (vtx-A03-223-24-14)	Δ = 223	bI-odd = ([[3,1],[5,1]])	bI-even = ([[2,2],[4,3]], [[1,4],[2,6]])	(1) : 16 x (irr-A3-4) + 14 x (irr-A3-6) + 6 x (irr-A3-15)
mdl-(0,0,1)-223-5FAEB5CA3928C0AA	vertices = (vtx-A03-223-21-13)	Δ = 223	bI-odd = ([[3,1],[5,2]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 18 x (irr-A3-6) + 5 x (irr-A3-10)
mdl-(0,0,1)-223-16439BB141BE949B	vertices = (vtx-A03-223-60-22)	Δ = 223	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-4) + 2 x (irr-A3-10) + 6 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-223-E8A35F353C254550	vertices = (vtx-A03-223-32-16)	Δ = 223	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 23 x (irr-A3-6) + 7 x (irr-A3-10) + 2 x (irr-A3-15)
mdl-(0,0,1)-224-72760A478B1DD0E2	vertices = (vtx-A03-224-32-16)	Δ = 224	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 24 x (irr-A3-6) + 8 x (irr-A3-10) + 1 x (irr-A3-15)
mdl-(0,0,1)-224-E30EC9D377BB8CBB	vertices = (vtx-A03-224-55-21-a)	Δ = 224	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 1 x (irr-A3-6) + 11 x (irr-A3-15) + 2 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-224-57DC7DF0876DDAF4	vertices = (vtx-A03-224-18-12)	Δ = 224	bI-odd = ()	bI-even = ([[2,2],[3,3]])	(1) : 35 x (irr-A3-4) + 9 x (irr-A3-6) + 1 x (irr-A3-10) + 1 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-224-DB009D7BDBE45F86	vertices = (vtx-A03-224-65-23)	Δ = 224	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 5 x (irr-A3-10) + 3 x (irr-A3-15) + 7 x (irr-A3-20a)
mdl-(0,0,1)-224-9A21937E9B137229	vertices = (vtx-A03-224-60-22-a)	Δ = 224	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 1 x (irr-A3-4) + 2 x (irr-A3-10) + 9 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-224-1D594B8F74AEAFAB	vertices = (vtx-A03-224-55-21-b)	Δ = 224	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 2 x (irr-A3-6) + 1 x (irr-A3-10) + 7 x (irr-A3-15) + 5 x (irr-A3-20a)
mdl-(0,0,1)-224-CCF26B1C772084D7	vertices = (vtx-A03-224-60-22-b)	Δ = 224	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-4) + 1 x (irr-A3-6) + 3 x (irr-A3-10) + 5 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-224-E0C0243953E8E45C	vertices = (vtx-A03-224-72-24)	Δ = 224	bI-odd = ([[3,1],[9,3]])	bI-even = ([[2,2],[6,6]], [[1,4],[3,12]])	(1) : 1 x (irr-A3-4) + 12 x (irr-A3-10) + 1 x (irr-A3-15) + 3 x (irr-A3-20a) + 2 x (irr-A3-20b)
mdl-(0,0,1)-224-30E97D06D8316DEA	vertices = (vtx-A03-224-24-14)	Δ = 224	bI-odd = ([[3,1],[5,1]])	bI-even = ([[2,2],[4,3]], [[1,4],[2,6]])	(1) : 16 x (irr-A3-4) + 15 x (irr-A3-6) + 1 x (irr-A3-10) + 5 x (irr-A3-15)
mdl-(0,0,1)-225-43B330D1A4E5B5D4	vertices = (vtx-A03-225-60-22-a)	Δ = 225	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 1 x (irr-A3-4) + 1 x (irr-A3-6) + 3 x (irr-A3-10) + 8 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-225-53B656E21A428CDC	vertices = (vtx-A03-225-65-23-a)	Δ = 225	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 5 x (irr-A3-10) + 6 x (irr-A3-15) + 4 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-225-2BDF156C31C5719A	vertices = (vtx-A03-225-72-24-a)	Δ = 225	bI-odd = ([[3,1],[9,3]])	bI-even = ([[2,2],[6,6]], [[1,4],[3,12]])	(1) : 1 x (irr-A3-4) + 1 x (irr-A3-6) + 13 x (irr-A3-10) + 3 x (irr-A3-20a) + 2 x (irr-A3-20b)
mdl-(0,0,1)-225-A58092C32980D6AF	vertices = (vtx-A03-225-60-22-b)	Δ = 225	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-10) + 12 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-225-BD80769BF59A1808	vertices = (vtx-A03-225-24-14)	Δ = 225	bI-odd = ([[3,1],[5,1]])	bI-even = ([[2,2],[4,3]], [[1,4],[2,6]])	(1) : 16 x (irr-A3-4) + 16 x (irr-A3-6) + 2 x (irr-A3-10) + 4 x (irr-A3-15)
mdl-(0,0,1)-225-09312B8C9B2F9EDB	vertices = (vtx-A03-225-18-12)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[3,3]])	(1) : 35 x (irr-A3-4) + 10 x (irr-A3-6) + 2 x (irr-A3-10) + 1 x (irr-A3-20a)
mdl-(0,0,1)-225-69DD3309F3700630	vertices = (vtx-A03-225-60-22-c)	Δ = 225	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-4) + 2 x (irr-A3-6) + 4 x (irr-A3-10) + 4 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-225-984444A969ED38F1	vertices = (vtx-A03-225-55-21-a)	Δ = 225	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 2 x (irr-A3-6) + 1 x (irr-A3-10) + 10 x (irr-A3-15) + 2 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-225-463ED1D7A73E5D79	vertices = (vtx-A03-225-55-21-b)	Δ = 225	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 3 x (irr-A3-6) + 2 x (irr-A3-10) + 6 x (irr-A3-15) + 5 x (irr-A3-20a)
mdl-(0,0,1)-225-58113F7723979A28	vertices = (vtx-A03-225-70-24)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[7,5]])	(1) : 8 x (irr-A3-10) + 8 x (irr-A3-20a)
mdl-(0,0,1)-225-970D3B4F156AB3D8	vertices = (vtx-A03-225-32-16)	Δ = 225	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 25 x (irr-A3-6) + 9 x (irr-A3-10)
mdl-(0,0,1)-225-AF9D59615C5F3199	vertices = (vtx-A03-225-65-23-b)	Δ = 225	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 1 x (irr-A3-6) + 6 x (irr-A3-10) + 2 x (irr-A3-15) + 7 x (irr-A3-20a)
mdl-(0,0,1)-225-3EAA1B3D8FFA08B8	vertices = (vtx-A03-225-72-24-b)	Δ = 225	bI-odd = ([[3,1],[9,3]])	bI-even = ([[2,2],[6,6]], [[1,4],[3,12]])	(1) : 12 x (irr-A3-10) + 4 x (irr-A3-15) + 3 x (irr-A3-20b)
mdl-(0,0,1)-225-44BB592229FDF579	vertices = (vtx-A03-225-50-20)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[5,5]])	(1) : 4 x (irr-A3-4) + 4 x (irr-A3-6) + 8 x (irr-A3-15) + 4 x (irr-A3-20a)
mdl-(0,0,1)-226-2165BFBC618F2EB6	vertices = (vtx-A03-226-65-23-a)	Δ = 226	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 1 x (irr-A3-6) + 6 x (irr-A3-10) + 5 x (irr-A3-15) + 4 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-226-A0D92BD8B898AE4A	vertices = (vtx-A03-226-32-16)	Δ = 226	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 11 x (irr-A3-4) + 12 x (irr-A3-6) + 7 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-226-96A2D3D62C807C26	vertices = (vtx-A03-226-60-22-a)	Δ = 226	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 1 x (irr-A3-6) + 3 x (irr-A3-10) + 11 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-226-1217BF72B9A735D2	vertices = (vtx-A03-226-50-20-a)	Δ = 226	bI-odd = ()	bI-even = ([[2,2],[5,5]])	(1) : 4 x (irr-A3-4) + 5 x (irr-A3-6) + 1 x (irr-A3-10) + 7 x (irr-A3-15) + 4 x (irr-A3-20a)
mdl-(0,0,1)-226-E2A4B30826C036F2	vertices = (vtx-A03-226-60-22-b)	Δ = 226	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6) + 5 x (irr-A3-10) + 3 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-226-2EDC27AE28D91609	vertices = (vtx-A03-226-50-20-b)	Δ = 226	bI-odd = ()	bI-even = ([[2,2],[5,5]])	(1) : 3 x (irr-A3-4) + 4 x (irr-A3-6) + 11 x (irr-A3-15) + 1 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-226-1D9F65B3E032FC1D	vertices = (vtx-A03-226-24-14)	Δ = 226	bI-odd = ([[3,1],[5,1]])	bI-even = ([[2,2],[4,3]], [[1,4],[2,6]])	(1) : 16 x (irr-A3-4) + 17 x (irr-A3-6) + 3 x (irr-A3-10) + 3 x (irr-A3-15)
mdl-(0,0,1)-226-FAA9BE85D267F4BF	vertices = (vtx-A03-226-60-22-c)	Δ = 226	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 1 x (irr-A3-4) + 2 x (irr-A3-6) + 4 x (irr-A3-10) + 7 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-226-AC3CB51B706CFAD0	vertices = (vtx-A03-226-55-21-a)	Δ = 226	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 4 x (irr-A3-6) + 3 x (irr-A3-10) + 5 x (irr-A3-15) + 5 x (irr-A3-20a)
mdl-(0,0,1)-226-137FC91F9C67647C	vertices = (vtx-A03-226-55-21-b)	Δ = 226	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6) + 2 x (irr-A3-10) + 9 x (irr-A3-15) + 2 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-226-776BECC8BECF0CA6	vertices = (vtx-A03-226-72-24)	Δ = 226	bI-odd = ([[3,1],[9,3]])	bI-even = ([[2,2],[6,6]], [[1,4],[3,12]])	(1) : 1 x (irr-A3-6) + 13 x (irr-A3-10) + 3 x (irr-A3-15) + 3 x (irr-A3-20b)
mdl-(0,0,1)-226-2C9CC3652FD481BB	vertices = (vtx-A03-226-65-23-b)	Δ = 226	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 2 x (irr-A3-6) + 7 x (irr-A3-10) + 1 x (irr-A3-15) + 7 x (irr-A3-20a)
mdl-(0,0,1)-227-63F7FD04AEE28DD1	vertices = (vtx-A03-227-50-20-a)	Δ = 227	bI-odd = ()	bI-even = ([[2,2],[5,5]])	(1) : 3 x (irr-A3-4) + 5 x (irr-A3-6) + 1 x (irr-A3-10) + 10 x (irr-A3-15) + 1 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-227-2104A7FFE902262B	vertices = (vtx-A03-227-55-21-a)	Δ = 227	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 4 x (irr-A3-6) + 3 x (irr-A3-10) + 8 x (irr-A3-15) + 2 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-227-71404BE24351DEBE	vertices = (vtx-A03-227-60-22-a)	Δ = 227	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-4) + 4 x (irr-A3-6) + 6 x (irr-A3-10) + 2 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-227-3E381F93E8B36E45	vertices = (vtx-A03-227-72-24)	Δ = 227	bI-odd = ([[3,1],[9,3]])	bI-even = ([[2,2],[6,6]], [[1,4],[3,12]])	(1) : 2 x (irr-A3-6) + 14 x (irr-A3-10) + 2 x (irr-A3-15) + 3 x (irr-A3-20b)
mdl-(0,0,1)-227-E1EA3F12C0128C94	vertices = (vtx-A03-227-60-22-b)	Δ = 227	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 2 x (irr-A3-6) + 4 x (irr-A3-10) + 10 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-227-2A9C933AF333B7A4	vertices = (vtx-A03-227-50-20-b)	Δ = 227	bI-odd = ()	bI-even = ([[2,2],[5,5]])	(1) : 4 x (irr-A3-4) + 6 x (irr-A3-6) + 2 x (irr-A3-10) + 6 x (irr-A3-15) + 4 x (irr-A3-20a)
mdl-(0,0,1)-227-A434A963EF0FC435	vertices = (vtx-A03-227-65-23-a)	Δ = 227	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6) + 8 x (irr-A3-10) + 7 x (irr-A3-20a)
mdl-(0,0,1)-227-3349FE4D2767A667	vertices = (vtx-A03-227-60-22-c)	Δ = 227	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6) + 5 x (irr-A3-10) + 6 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-227-FE1F21125B6FCD1F	vertices = (vtx-A03-227-55-21-b)	Δ = 227	bI-odd = ([[3,1],[8,3]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 5 x (irr-A3-6) + 4 x (irr-A3-10) + 4 x (irr-A3-15) + 5 x (irr-A3-20a)
mdl-(0,0,1)-227-0F70FEAB0824A061	vertices = (vtx-A03-227-45-19)	Δ = 227	bI-odd = ([[3,1],[7,2]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 7 x (irr-A3-6) + 8 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-227-06AD03F389D301F7	vertices = (vtx-A03-227-65-23-b)	Δ = 227	bI-odd = ([[3,1],[9,4]])	bI-even = ()	(1) : 2 x (irr-A3-6) + 7 x (irr-A3-10) + 4 x (irr-A3-15) + 4 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-227-C410329BE7B36BB9	vertices = (vtx-A03-227-24-14)	Δ = 227	bI-odd = ([[3,1],[5,1]])	bI-even = ([[2,2],[4,3]], [[1,4],[2,6]])	(1) : 16 x (irr-A3-4) + 18 x (irr-A3-6) + 4 x (irr-A3-10) + 2 x (irr-A3-15)
mdl-(0,0,1)-227-9E736986567EAF12	vertices = (vtx-A03-227-32-16)	Δ = 227	bI-odd = ([[3,1],[6,2]])	bI-even = ([[2,2],[4,4]], [[1,4],[2,8]])	(1) : 11 x (irr-A3-4) + 13 x (irr-A3-6) + 1 x (irr-A3-10) + 6 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-228-0936954E562C6374	vertices = (vtx-A03-228-60-22-a)	Δ = 228	bI-odd = ([[3,1],[8,2]])	bI-even = ([[2,2],[6,5]], [[1,4],[3,10]])	(1) : 3 x (irr-A3-6) + 5 x (irr-A3-10) + 9 x (irr-A3-15) + 2 x (irr-A3-20b)
