mdl-(0,0,1)-243-8E9BAD93F4795077	vertices = (vtx-A03-243-36-18)	Δ = 243	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 18 x (irr-A3-6) + 10 x (irr-A3-15)
mdl-(0,0,1)-244-B8F58DA52880B3D5	vertices = (vtx-A03-244-36-18)	Δ = 244	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 19 x (irr-A3-6) + 1 x (irr-A3-10) + 9 x (irr-A3-15)
mdl-(0,0,1)-245-0E307B8790F11B6A	vertices = (vtx-A03-245-36-18)	Δ = 245	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 20 x (irr-A3-6) + 2 x (irr-A3-10) + 8 x (irr-A3-15)
mdl-(0,0,1)-245-C63CF1D95903106E	vertices = (vtx-A03-245-25-15)	Δ = 245	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 15 x (irr-A3-6) + 6 x (irr-A3-15)
mdl-(0,0,1)-246-AFF6A9ECE3E38705	vertices = (vtx-A03-246-36-18)	Δ = 246	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 21 x (irr-A3-6) + 3 x (irr-A3-10) + 7 x (irr-A3-15)
mdl-(0,0,1)-246-0F8741947D79F595	vertices = (vtx-A03-246-25-15)	Δ = 246	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 16 x (irr-A3-6) + 1 x (irr-A3-10) + 5 x (irr-A3-15)
mdl-(0,0,1)-247-69C4528024238F1E	vertices = (vtx-A03-247-36-18)	Δ = 247	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 22 x (irr-A3-6) + 4 x (irr-A3-10) + 6 x (irr-A3-15)
mdl-(0,0,1)-247-2F338DA14469530F	vertices = (vtx-A03-247-25-15)	Δ = 247	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 17 x (irr-A3-6) + 2 x (irr-A3-10) + 4 x (irr-A3-15)
mdl-(0,0,1)-248-DD757043F4370B7F	vertices = (vtx-A03-248-36-18)	Δ = 248	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 23 x (irr-A3-6) + 5 x (irr-A3-10) + 5 x (irr-A3-15)
mdl-(0,0,1)-248-6AC57D90021FF338	vertices = (vtx-A03-248-64-24)	Δ = 248	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 9 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-248-D5FACA24F0868834	vertices = (vtx-A03-248-25-15)	Δ = 248	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 18 x (irr-A3-6) + 3 x (irr-A3-10) + 3 x (irr-A3-15)
mdl-(0,0,1)-249-0AF31607433231FC	vertices = (vtx-A03-249-64-24-a)	Δ = 249	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 1 x (irr-A3-6) + 1 x (irr-A3-10) + 8 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-249-68BD1F366206D221	vertices = (vtx-A03-249-64-24-b)	Δ = 249	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 12 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-249-CA4C0E43B54082AA	vertices = (vtx-A03-249-36-18)	Δ = 249	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 24 x (irr-A3-6) + 6 x (irr-A3-10) + 4 x (irr-A3-15)
mdl-(0,0,1)-249-321C0179C7D77626	vertices = (vtx-A03-249-25-15)	Δ = 249	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 19 x (irr-A3-6) + 4 x (irr-A3-10) + 2 x (irr-A3-15)
mdl-(0,0,1)-250-3DF4443675861A13	vertices = (vtx-A03-250-81-27)	Δ = 250	bI-odd = ([[3],[9]])	bI-even = ()	(1) : 13 x (irr-A3-10) + 1 x (irr-A3-15) + 4 x (irr-A3-20a) + 2 x (irr-A3-20b)
mdl-(0,0,1)-250-26EE1AC21C073242	vertices = (vtx-A03-250-25-15)	Δ = 250	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 20 x (irr-A3-6) + 5 x (irr-A3-10) + 1 x (irr-A3-15)
mdl-(0,0,1)-250-8C78DF6D2BE153A8	vertices = (vtx-A03-250-64-24-a)	Δ = 250	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 15 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-250-8EAA3D8869F7CA07	vertices = (vtx-A03-250-64-24-b)	Δ = 250	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 1 x (irr-A3-6) + 1 x (irr-A3-10) + 11 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-250-F0EE3866A1AFE5D6	vertices = (vtx-A03-250-64-24-c)	Δ = 250	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 2 x (irr-A3-6) + 2 x (irr-A3-10) + 7 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-250-1BE614696E391150	vertices = (vtx-A03-250-36-18)	Δ = 250	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 25 x (irr-A3-6) + 7 x (irr-A3-10) + 3 x (irr-A3-15)
mdl-(0,0,1)-251-E9DB358EBA8E13E8	vertices = (vtx-A03-251-64-24-a)	Δ = 251	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-6) + 1 x (irr-A3-10) + 14 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-251-910C2B5D5360716C	vertices = (vtx-A03-251-64-24-b)	Δ = 251	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 2 x (irr-A3-6) + 2 x (irr-A3-10) + 10 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-251-4C08EFF0B646856A	vertices = (vtx-A03-251-36-18)	Δ = 251	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 26 x (irr-A3-6) + 8 x (irr-A3-10) + 2 x (irr-A3-15)
mdl-(0,0,1)-251-4C278088A680E98B	vertices = (vtx-A03-251-81-27)	Δ = 251	bI-odd = ([[3],[9]])	bI-even = ()	(1) : 1 x (irr-A3-6) + 14 x (irr-A3-10) + 4 x (irr-A3-20a) + 2 x (irr-A3-20b)
mdl-(0,0,1)-251-FE5DC40FE1C812B5	vertices = (vtx-A03-251-25-15)	Δ = 251	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 21 x (irr-A3-6) + 6 x (irr-A3-10)
mdl-(0,0,1)-251-F36177F17660DE35	vertices = (vtx-A03-251-64-24-c)	Δ = 251	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6) + 3 x (irr-A3-10) + 6 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-252-E87406E49310AF77	vertices = (vtx-A03-252-64-24-a)	Δ = 252	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-6) + 2 x (irr-A3-10) + 13 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-252-2D9AF8F5AA8D3E92	vertices = (vtx-A03-252-64-24-b)	Δ = 252	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6) + 3 x (irr-A3-10) + 9 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-252-FF6A52AB92A2E7CA	vertices = (vtx-A03-252-36-18)	Δ = 252	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 27 x (irr-A3-6) + 9 x (irr-A3-10) + 1 x (irr-A3-15)
mdl-(0,0,1)-252-C2C146ECB7BFE55D	vertices = (vtx-A03-252-64-24-c)	Δ = 252	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 4 x (irr-A3-6) + 4 x (irr-A3-10) + 5 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-253-26BF2D70BF8EA961	vertices = (vtx-A03-253-64-24-a)	Δ = 253	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 3 x (irr-A3-6) + 3 x (irr-A3-10) + 12 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-253-BBD85F547BB61F6A	vertices = (vtx-A03-253-64-24-b)	Δ = 253	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 5 x (irr-A3-6) + 5 x (irr-A3-10) + 4 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-253-552684B75E3D2ED1	vertices = (vtx-A03-253-36-18-a)	Δ = 253	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 14 x (irr-A3-6) + 8 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-253-86CD9C9A043D304B	vertices = (vtx-A03-253-36-18-b)	Δ = 253	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 28 x (irr-A3-6) + 10 x (irr-A3-10)
mdl-(0,0,1)-253-1BDD6A3F25F1D573	vertices = (vtx-A03-253-64-24-c)	Δ = 253	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 4 x (irr-A3-6) + 4 x (irr-A3-10) + 8 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-254-AF09AB69DD9D3401	vertices = (vtx-A03-254-64-24-a)	Δ = 254	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 4 x (irr-A3-6) + 4 x (irr-A3-10) + 11 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-254-E249A95EB0E6B844	vertices = (vtx-A03-254-64-24-b)	Δ = 254	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 5 x (irr-A3-6) + 5 x (irr-A3-10) + 7 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-254-8D7866DFEA5846CF	vertices = (vtx-A03-254-36-18)	Δ = 254	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 15 x (irr-A3-6) + 1 x (irr-A3-10) + 7 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-254-DDC8C9819C89A930	vertices = (vtx-A03-254-49-21)	Δ = 254	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 9 x (irr-A3-6) + 9 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-254-EAF0A7BE60A0DC46	vertices = (vtx-A03-254-64-24-c)	Δ = 254	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 6 x (irr-A3-6) + 6 x (irr-A3-10) + 3 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-255-29C7C28D61BC837A	vertices = (vtx-A03-255-64-24-a)	Δ = 255	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 6 x (irr-A3-6) + 6 x (irr-A3-10) + 6 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-255-893C9E37E5268F09	vertices = (vtx-A03-255-64-24-b)	Δ = 255	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 7 x (irr-A3-6) + 7 x (irr-A3-10) + 2 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-255-F1EE0B4D48790A61	vertices = (vtx-A03-255-49-21-a)	Δ = 255	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 9 x (irr-A3-6) + 12 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-255-765A8B25A666A38C	vertices = (vtx-A03-255-36-18)	Δ = 255	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 16 x (irr-A3-6) + 2 x (irr-A3-10) + 6 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-255-DF6AFEDBD6D6F05F	vertices = (vtx-A03-255-49-21-b)	Δ = 255	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 10 x (irr-A3-6) + 1 x (irr-A3-10) + 8 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-255-3BF060969B0A2288	vertices = (vtx-A03-255-25-15)	Δ = 255	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 31 x (irr-A3-4) + 11 x (irr-A3-6) + 4 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-255-C99FCCC1F48E367F	vertices = (vtx-A03-255-64-24-c)	Δ = 255	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 5 x (irr-A3-6) + 5 x (irr-A3-10) + 10 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-256-5ECB00AD00F76DEC	vertices = (vtx-A03-256-64-24-a)	Δ = 256	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 7 x (irr-A3-6) + 7 x (irr-A3-10) + 5 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-256-EE55718E768AE655	vertices = (vtx-A03-256-64-24-b)	Δ = 256	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 6 x (irr-A3-6) + 6 x (irr-A3-10) + 9 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-256-FB2A4EC283802674	vertices = (vtx-A03-256-49-21-a)	Δ = 256	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 10 x (irr-A3-6) + 1 x (irr-A3-10) + 11 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-256-A9D61D06FC0F4855	vertices = (vtx-A03-256-49-21-b)	Δ = 256	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 11 x (irr-A3-6) + 2 x (irr-A3-10) + 7 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-256-8C1A0CFCB6B71B8C	vertices = (vtx-A03-256-64-24-c)	Δ = 256	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 8 x (irr-A3-6) + 8 x (irr-A3-10) + 1 x (irr-A3-15) + 6 x (irr-A3-20a)
mdl-(0,0,1)-256-2B50F82B5C49DD93	vertices = (vtx-A03-256-36-18)	Δ = 256	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 17 x (irr-A3-6) + 3 x (irr-A3-10) + 5 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-256-C6CF52632062593B	vertices = (vtx-A03-256-25-15)	Δ = 256	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 31 x (irr-A3-4) + 12 x (irr-A3-6) + 1 x (irr-A3-10) + 3 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-257-29670C7E64D6E7FC	vertices = (vtx-A03-257-64-24-a)	Δ = 257	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 8 x (irr-A3-6) + 8 x (irr-A3-10) + 4 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-257-D27C569F2119DE93	vertices = (vtx-A03-257-64-24-b)	Δ = 257	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 9 x (irr-A3-6) + 9 x (irr-A3-10) + 6 x (irr-A3-20a)
mdl-(0,0,1)-257-08F8DC17CB675F8F	vertices = (vtx-A03-257-49-21-a)	Δ = 257	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 11 x (irr-A3-6) + 2 x (irr-A3-10) + 10 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-257-2CEDB201F61DED85	vertices = (vtx-A03-257-64-24-c)	Δ = 257	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 7 x (irr-A3-6) + 7 x (irr-A3-10) + 8 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-257-48F9DB9D7EC66346	vertices = (vtx-A03-257-25-15)	Δ = 257	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 31 x (irr-A3-4) + 13 x (irr-A3-6) + 2 x (irr-A3-10) + 2 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-257-9A51BDDE0E37335F	vertices = (vtx-A03-257-49-21-b)	Δ = 257	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 12 x (irr-A3-6) + 3 x (irr-A3-10) + 6 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-257-6EAB3BD0D012F089	vertices = (vtx-A03-257-36-18)	Δ = 257	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 18 x (irr-A3-6) + 4 x (irr-A3-10) + 4 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-258-8A02B43F779598B2	vertices = (vtx-A03-258-64-24-a)	Δ = 258	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 9 x (irr-A3-6) + 9 x (irr-A3-10) + 3 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-258-35D1422BDEFC9423	vertices = (vtx-A03-258-49-21-a)	Δ = 258	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 13 x (irr-A3-6) + 4 x (irr-A3-10) + 5 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-258-4BCD0213F0E3F4C9	vertices = (vtx-A03-258-64-24-b)	Δ = 258	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 8 x (irr-A3-6) + 8 x (irr-A3-10) + 7 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-258-09526A72D943E890	vertices = (vtx-A03-258-25-15)	Δ = 258	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 31 x (irr-A3-4) + 14 x (irr-A3-6) + 3 x (irr-A3-10) + 1 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-258-9C52460DA5B4EA3A	vertices = (vtx-A03-258-36-18)	Δ = 258	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 19 x (irr-A3-6) + 5 x (irr-A3-10) + 3 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-258-AE044E4C6A06609A	vertices = (vtx-A03-258-49-21-b)	Δ = 258	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 12 x (irr-A3-6) + 3 x (irr-A3-10) + 9 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-259-6879B17C026E3F5B	vertices = (vtx-A03-259-36-18)	Δ = 259	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 20 x (irr-A3-6) + 6 x (irr-A3-10) + 2 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-259-5624FD87E27300D8	vertices = (vtx-A03-259-25-15)	Δ = 259	bI-odd = ([[3],[5]])	bI-even = ()	(1) : 31 x (irr-A3-4) + 15 x (irr-A3-6) + 4 x (irr-A3-10) + 1 x (irr-A3-20a)
mdl-(0,0,1)-259-56CA147A80411B1F	vertices = (vtx-A03-259-64-24-a)	Δ = 259	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 10 x (irr-A3-6) + 10 x (irr-A3-10) + 2 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-259-5C6A310CE8114FCF	vertices = (vtx-A03-259-64-24-b)	Δ = 259	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 9 x (irr-A3-6) + 9 x (irr-A3-10) + 6 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-259-B06F1887FC753794	vertices = (vtx-A03-259-49-21-a)	Δ = 259	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 13 x (irr-A3-6) + 4 x (irr-A3-10) + 8 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-259-0F9C1881C709222F	vertices = (vtx-A03-259-49-21-b)	Δ = 259	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 14 x (irr-A3-6) + 5 x (irr-A3-10) + 4 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-260-F625221686B72DE6	vertices = (vtx-A03-260-36-18)	Δ = 260	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 21 x (irr-A3-6) + 7 x (irr-A3-10) + 1 x (irr-A3-15) + 1 x (irr-A3-20a)
mdl-(0,0,1)-260-2AC3C8024597BECB	vertices = (vtx-A03-260-49-21-a)	Δ = 260	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 15 x (irr-A3-6) + 6 x (irr-A3-10) + 3 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-260-FE336A2950342D7E	vertices = (vtx-A03-260-64-24-a)	Δ = 260	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 11 x (irr-A3-6) + 11 x (irr-A3-10) + 1 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-260-CA270DF8692A0029	vertices = (vtx-A03-260-49-21-b)	Δ = 260	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 14 x (irr-A3-6) + 5 x (irr-A3-10) + 7 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-260-1D0F609F07462495	vertices = (vtx-A03-260-64-24-b)	Δ = 260	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 10 x (irr-A3-6) + 10 x (irr-A3-10) + 5 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-261-C9FA6F1640875D7F	vertices = (vtx-A03-261-49-21-a)	Δ = 261	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 16 x (irr-A3-6) + 7 x (irr-A3-10) + 2 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-261-14AA676792A8F55D	vertices = (vtx-A03-261-64-24-a)	Δ = 261	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 11 x (irr-A3-6) + 11 x (irr-A3-10) + 4 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-261-1BFEE64B7B802A81	vertices = (vtx-A03-261-36-18)	Δ = 261	bI-odd = ([[3],[6]])	bI-even = ()	(1) : 11 x (irr-A3-4) + 22 x (irr-A3-6) + 8 x (irr-A3-10) + 1 x (irr-A3-20a)
mdl-(0,0,1)-261-2492C2779CDFB38D	vertices = (vtx-A03-261-49-21-b)	Δ = 261	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 15 x (irr-A3-6) + 6 x (irr-A3-10) + 6 x (irr-A3-15) + 1 x (irr-A3-20b)
mdl-(0,0,1)-261-990D0C085F251381	vertices = (vtx-A03-261-16-12)	Δ = 261	bI-odd = ([[3],[4]])	bI-even = ()	(1) : 64 x (irr-A3-4) + 1 x (irr-A3-20b)
mdl-(0,0,1)-261-8C1745BCCD213B47	vertices = (vtx-A03-261-64-24-b)	Δ = 261	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 12 x (irr-A3-6) + 12 x (irr-A3-10) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
mdl-(0,0,1)-262-33922C7DC284A390	vertices = (vtx-A03-262-49-21-a)	Δ = 262	bI-odd = ([[3],[7]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 17 x (irr-A3-6) + 8 x (irr-A3-10) + 1 x (irr-A3-15) + 3 x (irr-A3-20a)
mdl-(0,0,1)-262-746D4259E4E2A228	vertices = (vtx-A03-262-64-24-a)	Δ = 262	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 12 x (irr-A3-6) + 12 x (irr-A3-10) + 3 x (irr-A3-15) + 2 x (irr-A3-20b)
mdl-(0,0,1)-262-ABD0DE0A1D346E89	vertices = (vtx-A03-262-64-24-b)	Δ = 262	bI-odd = ([[3],[8]])	bI-even = ()	(1) : 13 x (irr-A3-4) + 4 x (irr-A3-10) + 3 x (irr-A3-15) + 7 x (irr-A3-20a)
